timeindex,profile_PV,profile_STH
2023-01-01T01:32:00Z,0.0,0.0
2023-01-01T01:33:00Z,0.0,0.0
2023-01-01T01:34:00Z,0.0,0.0
2023-01-01T01:35:00Z,0.0,0.0
2023-01-01T01:36:00Z,0.0,0.0
2023-01-01T01:37:00Z,0.0,0.0
2023-01-01T01:38:00Z,0.0,0.0
2023-01-01T01:39:00Z,0.0,0.0
2023-01-01T01:40:00Z,0.0,0.0
2023-01-01T01:41:00Z,0.0,0.0
2023-01-01T01:42:00Z,0.0,0.0
2023-01-01T01:43:00Z,0.0,0.0
2023-01-01T01:44:00Z,0.0,0.0
2023-01-01T01:45:00Z,0.0,0.0
2023-01-01T01:46:00Z,0.0,0.0
2023-01-01T01:47:00Z,0.0,0.0
2023-01-01T01:48:00Z,0.0,0.0
2023-01-01T01:49:00Z,0.0,0.0
2023-01-01T01:50:00Z,0.0,0.0
2023-01-01T01:51:00Z,0.0,0.0
2023-01-01T01:52:00Z,0.0,0.0
2023-01-01T01:53:00Z,0.0,0.0
2023-01-01T01:54:00Z,0.0,0.0
2023-01-01T01:55:00Z,0.0,0.0
2023-01-01T01:56:00Z,0.0,0.0
2023-01-01T01:57:00Z,0.0,0.0
2023-01-01T01:58:00Z,0.0,0.0
2023-01-01T01:59:00Z,0.0,0.0
2023-01-01T02:00:00Z,0.0,0.0
2023-01-01T02:01:00Z,0.0,0.0
2023-01-01T02:02:00Z,0.0,0.0
2023-01-01T02:03:00Z,0.0,0.0
2023-01-01T02:04:00Z,0.0,0.0
2023-01-01T02:05:00Z,0.0,0.0
2023-01-01T02:06:00Z,0.0,0.0
2023-01-01T02:07:00Z,0.0,0.0
2023-01-01T02:08:00Z,0.0,0.0
2023-01-01T02:09:00Z,0.0,0.0
2023-01-01T02:10:00Z,0.0,0.0
2023-01-01T02:11:00Z,0.0,0.0
2023-01-01T02:12:00Z,0.0,0.0
2023-01-01T02:13:00Z,0.0,0.0
2023-01-01T02:14:00Z,0.0,0.0
2023-01-01T02:15:00Z,0.0,0.0
2023-01-01T02:16:00Z,0.0,0.0
2023-01-01T02:17:00Z,0.0,0.0
2023-01-01T02:18:00Z,0.0,0.0
2023-01-01T02:19:00Z,0.0,0.0
2023-01-01T02:20:00Z,0.0,0.0
2023-01-01T02:21:00Z,0.0,0.0
2023-01-01T02:22:00Z,0.0,0.0
2023-01-01T02:23:00Z,0.0,0.0
2023-01-01T02:24:00Z,0.0,0.0
2023-01-01T02:25:00Z,0.0,0.0
2023-01-01T02:26:00Z,0.0,0.0
2023-01-01T02:27:00Z,0.0,0.0
2023-01-01T02:28:00Z,0.0,0.0
2023-01-01T02:29:00Z,0.0,0.0
2023-01-01T02:30:00Z,0.0,0.0
2023-01-01T02:31:00Z,0.0,0.0
2023-01-01T02:32:00Z,0.0,0.0
2023-01-01T02:33:00Z,0.0,0.0
2023-01-01T02:34:00Z,0.0,0.0
2023-01-01T02:35:00Z,0.0,0.0
2023-01-01T02:36:00Z,0.0,0.0
2023-01-01T02:37:00Z,0.0,0.0
2023-01-01T02:38:00Z,0.0,0.0
2023-01-01T02:39:00Z,0.0,0.0
2023-01-01T02:40:00Z,0.0,0.0
2023-01-01T02:41:00Z,0.0,0.0
2023-01-01T02:42:00Z,0.0,0.0
2023-01-01T02:43:00Z,0.0,0.0
2023-01-01T02:44:00Z,0.0,0.0
2023-01-01T02:45:00Z,0.0,0.0
2023-01-01T02:46:00Z,0.0,0.0
2023-01-01T02:47:00Z,0.0,0.0
2023-01-01T02:48:00Z,0.0,0.0
2023-01-01T02:49:00Z,0.0,0.0
2023-01-01T02:50:00Z,0.0,0.0
2023-01-01T02:51:00Z,0.0,0.0
2023-01-01T02:52:00Z,0.0,0.0
2023-01-01T02:53:00Z,0.0,0.0
2023-01-01T02:54:00Z,0.0,0.0
2023-01-01T02:55:00Z,0.0,0.0
2023-01-01T02:56:00Z,0.0,0.0
2023-01-01T02:57:00Z,0.0,0.0
2023-01-01T02:58:00Z,0.0,0.0
2023-01-01T02:59:00Z,0.0,0.0
2023-01-01T03:00:00Z,0.0,0.0
2023-01-01T03:01:00Z,0.0,0.0
2023-01-01T03:02:00Z,0.0,0.0
2023-01-01T03:03:00Z,0.0,0.0
2023-01-01T03:04:00Z,0.0,0.0
2023-01-01T03:05:00Z,0.0,0.0
2023-01-01T03:06:00Z,0.0,0.0
2023-01-01T03:07:00Z,0.0,0.0
2023-01-01T03:08:00Z,0.0,0.0
2023-01-01T03:09:00Z,0.0,0.0
2023-01-01T03:10:00Z,0.0,0.0
2023-01-01T03:11:00Z,0.0,0.0
2023-01-01T03:12:00Z,0.0,0.0
2023-01-01T03:13:00Z,0.0,0.0
2023-01-01T03:14:00Z,0.0,0.0
2023-01-01T03:15:00Z,0.0,0.0
2023-01-01T03:16:00Z,0.0,0.0
2023-01-01T03:17:00Z,0.0,0.0
2023-01-01T03:18:00Z,0.0,0.0
2023-01-01T03:19:00Z,0.0,0.0
2023-01-01T03:20:00Z,0.0,0.0
2023-01-01T03:21:00Z,0.0,0.0
2023-01-01T03:22:00Z,0.0,0.0
2023-01-01T03:23:00Z,0.0,0.0
2023-01-01T03:24:00Z,0.0,0.0
2023-01-01T03:25:00Z,0.0,0.0
2023-01-01T03:26:00Z,0.0,0.0
2023-01-01T03:27:00Z,0.0,0.0
2023-01-01T03:28:00Z,0.0,0.0
2023-01-01T03:29:00Z,0.0,0.0
2023-01-01T03:30:00Z,0.0,0.0
2023-01-01T03:31:00Z,0.0,0.0
2023-01-01T03:32:00Z,0.0,0.0
2023-01-01T03:33:00Z,0.0,0.0
2023-01-01T03:34:00Z,0.0,0.0
2023-01-01T03:35:00Z,0.0,0.0
2023-01-01T03:36:00Z,0.0,0.0
2023-01-01T03:37:00Z,0.0,0.0
2023-01-01T03:38:00Z,0.0,0.0
2023-01-01T03:39:00Z,0.0,0.0
2023-01-01T03:40:00Z,0.0,0.0
2023-01-01T03:41:00Z,0.0,0.0
2023-01-01T03:42:00Z,0.0,0.0
2023-01-01T03:43:00Z,0.0,0.0
2023-01-01T03:44:00Z,0.0,0.0
2023-01-01T03:45:00Z,0.0,0.0
2023-01-01T03:46:00Z,0.0,0.0
2023-01-01T03:47:00Z,0.0,0.0
2023-01-01T03:48:00Z,0.0,0.0
2023-01-01T03:49:00Z,0.0,0.0
2023-01-01T03:50:00Z,0.0,0.0
2023-01-01T03:51:00Z,0.0,0.0
2023-01-01T03:52:00Z,0.0,0.0
2023-01-01T03:53:00Z,0.0,0.0
2023-01-01T03:54:00Z,0.0,0.0
2023-01-01T03:55:00Z,0.0,0.0
2023-01-01T03:56:00Z,0.0,0.0
2023-01-01T03:57:00Z,0.0,0.0
2023-01-01T03:58:00Z,0.0,0.0
2023-01-01T03:59:00Z,0.0,0.0
2023-01-01T04:00:00Z,0.0,0.0
2023-01-01T04:01:00Z,0.0,0.0
2023-01-01T04:02:00Z,0.0,0.0
2023-01-01T04:03:00Z,0.0,0.0
2023-01-01T04:04:00Z,0.0,0.0
2023-01-01T04:05:00Z,0.0,0.0
2023-01-01T04:06:00Z,0.0,0.0
2023-01-01T04:07:00Z,0.0,0.0
2023-01-01T04:08:00Z,0.0,0.0
2023-01-01T04:09:00Z,0.0,0.0
2023-01-01T04:10:00Z,0.0,0.0
2023-01-01T04:11:00Z,0.0,0.0
2023-01-01T04:12:00Z,0.0,0.0
2023-01-01T04:13:00Z,0.0,0.0
2023-01-01T04:14:00Z,0.0,0.0
2023-01-01T04:15:00Z,0.0,0.0
2023-01-01T04:16:00Z,0.0,0.0
2023-01-01T04:17:00Z,0.0,0.0
2023-01-01T04:18:00Z,0.0,0.0
2023-01-01T04:19:00Z,0.0,0.0
2023-01-01T04:20:00Z,0.0,0.0
2023-01-01T04:21:00Z,0.0,0.0
2023-01-01T04:22:00Z,0.0,0.0
2023-01-01T04:23:00Z,0.0,0.0
2023-01-01T04:24:00Z,0.0,0.0
2023-01-01T04:25:00Z,0.0,0.0
2023-01-01T04:26:00Z,0.0,0.0
2023-01-01T04:27:00Z,0.0,0.0
2023-01-01T04:28:00Z,0.0,0.0
2023-01-01T04:29:00Z,0.0,0.0
2023-01-01T04:30:00Z,0.0,0.0
2023-01-01T04:31:00Z,0.0,0.0
2023-01-01T04:32:00Z,0.0,0.0
2023-01-01T04:33:00Z,0.0,0.0
2023-01-01T04:34:00Z,0.0,0.0
2023-01-01T04:35:00Z,0.0,0.0
2023-01-01T04:36:00Z,0.0,0.0
2023-01-01T04:37:00Z,0.0,0.0
2023-01-01T04:38:00Z,0.0,0.0
2023-01-01T04:39:00Z,0.0,0.0
2023-01-01T04:40:00Z,0.0,0.0
2023-01-01T04:41:00Z,0.0,0.0
2023-01-01T04:42:00Z,0.0,0.0
2023-01-01T04:43:00Z,0.0,0.0
2023-01-01T04:44:00Z,0.0,0.0
2023-01-01T04:45:00Z,0.0,0.0
2023-01-01T04:46:00Z,0.0,0.0
2023-01-01T04:47:00Z,0.0,0.0
2023-01-01T04:48:00Z,0.0,0.0
2023-01-01T04:49:00Z,0.0,0.0
2023-01-01T04:50:00Z,0.0,0.0
2023-01-01T04:51:00Z,0.0,0.0
2023-01-01T04:52:00Z,0.0,0.0
2023-01-01T04:53:00Z,0.0,0.0
2023-01-01T04:54:00Z,0.0,0.0
2023-01-01T04:55:00Z,0.0,0.0
2023-01-01T04:56:00Z,0.0,0.0
2023-01-01T04:57:00Z,0.0,0.0
2023-01-01T04:58:00Z,0.0,0.0
2023-01-01T04:59:00Z,0.0,0.0
2023-01-01T05:00:00Z,0.0,0.0
2023-01-01T05:01:00Z,0.0,0.0
2023-01-01T05:02:00Z,0.0,0.0
2023-01-01T05:03:00Z,0.0,0.0
2023-01-01T05:04:00Z,0.0,0.0
2023-01-01T05:05:00Z,0.0,0.0
2023-01-01T05:06:00Z,0.0,0.0
2023-01-01T05:07:00Z,0.0,0.0
2023-01-01T05:08:00Z,0.0,0.0
2023-01-01T05:09:00Z,0.0,0.0
2023-01-01T05:10:00Z,0.0,0.0
2023-01-01T05:11:00Z,0.0,0.0
2023-01-01T05:12:00Z,0.0,0.0
2023-01-01T05:13:00Z,0.0,0.0
2023-01-01T05:14:00Z,0.0,0.0
2023-01-01T05:15:00Z,0.0,0.0
2023-01-01T05:16:00Z,0.0,0.0
2023-01-01T05:17:00Z,0.0,0.0
2023-01-01T05:18:00Z,0.0,0.0
2023-01-01T05:19:00Z,0.0,0.0
2023-01-01T05:20:00Z,0.0,0.0
2023-01-01T05:21:00Z,0.0,0.0
2023-01-01T05:22:00Z,0.0,0.0
2023-01-01T05:23:00Z,0.0,0.0
2023-01-01T05:24:00Z,0.0,0.0
2023-01-01T05:25:00Z,0.0,0.0
2023-01-01T05:26:00Z,0.0,0.0
2023-01-01T05:27:00Z,0.0,0.0
2023-01-01T05:28:00Z,0.0,0.0
2023-01-01T05:29:00Z,0.0,0.0
2023-01-01T05:30:00Z,0.0,0.0
2023-01-01T05:31:00Z,0.0,0.0
2023-01-01T05:32:00Z,0.0,0.0
2023-01-01T05:33:00Z,0.0,0.0
2023-01-01T05:34:00Z,0.0,0.0
2023-01-01T05:35:00Z,0.0,0.0
2023-01-01T05:36:00Z,0.0,0.0
2023-01-01T05:37:00Z,0.0,0.0
2023-01-01T05:38:00Z,0.0,0.0
2023-01-01T05:39:00Z,0.0,0.0
2023-01-01T05:40:00Z,0.0,0.0
2023-01-01T05:41:00Z,0.0,0.0
2023-01-01T05:42:00Z,0.0,0.0
2023-01-01T05:43:00Z,0.0,0.0
2023-01-01T05:44:00Z,0.0,0.0
2023-01-01T05:45:00Z,0.0,0.0
2023-01-01T05:46:00Z,0.0,0.0
2023-01-01T05:47:00Z,0.0,0.0
2023-01-01T05:48:00Z,0.0,0.0
2023-01-01T05:49:00Z,0.0,0.0
2023-01-01T05:50:00Z,0.0,0.0
2023-01-01T05:51:00Z,0.0,0.0
2023-01-01T05:52:00Z,0.0,0.0
2023-01-01T05:53:00Z,0.0,0.0
2023-01-01T05:54:00Z,0.0,0.0
2023-01-01T05:55:00Z,0.0,0.0
2023-01-01T05:56:00Z,0.0,0.0
2023-01-01T05:57:00Z,0.0,0.0
2023-01-01T05:58:00Z,0.0,0.0
2023-01-01T05:59:00Z,0.0,0.0
2023-01-01T06:00:00Z,0.0,0.0
2023-01-01T06:01:00Z,0.0,0.0
2023-01-01T06:02:00Z,0.0,0.0
2023-01-01T06:03:00Z,0.0,0.0
2023-01-01T06:04:00Z,0.0,0.0
2023-01-01T06:05:00Z,0.0,0.0
2023-01-01T06:06:00Z,0.0,0.0
2023-01-01T06:07:00Z,0.0,0.0
2023-01-01T06:08:00Z,0.0,0.0
2023-01-01T06:09:00Z,0.0,0.0
2023-01-01T06:10:00Z,0.0,0.0
2023-01-01T06:11:00Z,0.0,0.0
2023-01-01T06:12:00Z,0.0,0.0
2023-01-01T06:13:00Z,0.0,0.0
2023-01-01T06:14:00Z,0.0,0.0
2023-01-01T06:15:00Z,0.0,0.0
2023-01-01T06:16:00Z,0.0,0.0
2023-01-01T06:17:00Z,0.0,0.0
2023-01-01T06:18:00Z,0.0,0.0
2023-01-01T06:19:00Z,0.0,0.0
2023-01-01T06:20:00Z,0.0,0.0
2023-01-01T06:21:00Z,0.0,0.0
2023-01-01T06:22:00Z,0.0,0.0
2023-01-01T06:23:00Z,0.0,0.0
2023-01-01T06:24:00Z,0.0,0.0
2023-01-01T06:25:00Z,0.0,0.0
2023-01-01T06:26:00Z,0.0,0.0
2023-01-01T06:27:00Z,0.0,0.0
2023-01-01T06:28:00Z,0.0,0.0
2023-01-01T06:29:00Z,0.0,0.0
2023-01-01T06:30:00Z,0.0,0.0
2023-01-01T06:31:00Z,0.0,0.0
2023-01-01T06:32:00Z,0.0,0.0
2023-01-01T06:33:00Z,0.0,0.0
2023-01-01T06:34:00Z,0.0,0.0
2023-01-01T06:35:00Z,0.0,0.0
2023-01-01T06:36:00Z,0.0,0.0
2023-01-01T06:37:00Z,0.0,0.0
2023-01-01T06:38:00Z,0.0,0.0
2023-01-01T06:39:00Z,0.0,0.0
2023-01-01T06:40:00Z,0.0,0.0
2023-01-01T06:41:00Z,0.0,0.0
2023-01-01T06:42:00Z,0.0,0.0
2023-01-01T06:43:00Z,0.0,0.0
2023-01-01T06:44:00Z,0.0,0.0
2023-01-01T06:45:00Z,0.0,0.0
2023-01-01T06:46:00Z,0.0,0.0
2023-01-01T06:47:00Z,0.0,0.0
2023-01-01T06:48:00Z,0.0,0.0
2023-01-01T06:49:00Z,0.0,0.0
2023-01-01T06:50:00Z,0.0,0.0
2023-01-01T06:51:00Z,0.0,0.0
2023-01-01T06:52:00Z,0.0,0.0
2023-01-01T06:53:00Z,0.0,0.0
2023-01-01T06:54:00Z,0.0,0.0
2023-01-01T06:55:00Z,0.0,0.0
2023-01-01T06:56:00Z,0.0,0.0
2023-01-01T06:57:00Z,0.0,0.0
2023-01-01T06:58:00Z,0.0,0.0
2023-01-01T06:59:00Z,0.0,0.0
2023-01-01T07:00:00Z,0.0,0.0
2023-01-01T07:01:00Z,0.0,0.0
2023-01-01T07:02:00Z,0.0,0.0
2023-01-01T07:03:00Z,0.0,0.0
2023-01-01T07:04:00Z,0.0,0.0
2023-01-01T07:05:00Z,0.0,0.0
2023-01-01T07:06:00Z,0.0,0.0
2023-01-01T07:07:00Z,0.0,0.0
2023-01-01T07:08:00Z,0.0,0.0
2023-01-01T07:09:00Z,0.0,0.0
2023-01-01T07:10:00Z,0.0,0.0
2023-01-01T07:11:00Z,0.0,0.0
2023-01-01T07:12:00Z,0.0,0.0
2023-01-01T07:13:00Z,0.0,0.0
2023-01-01T07:14:00Z,0.0,0.0
2023-01-01T07:15:00Z,0.0,0.0
2023-01-01T07:16:00Z,0.0,0.0
2023-01-01T07:17:00Z,0.0,0.0
2023-01-01T07:18:00Z,0.0,0.0
2023-01-01T07:19:00Z,0.0,0.0
2023-01-01T07:20:00Z,0.0,0.0
2023-01-01T07:21:00Z,0.0,0.0
2023-01-01T07:22:00Z,0.0,0.0
2023-01-01T07:23:00Z,0.0,0.0
2023-01-01T07:24:00Z,0.0,0.0
2023-01-01T07:25:00Z,0.0,0.0
2023-01-01T07:26:00Z,0.0,0.0
2023-01-01T07:27:00Z,0.0,0.0
2023-01-01T07:28:00Z,0.0,0.0
2023-01-01T07:29:00Z,0.0,0.0
2023-01-01T07:30:00Z,0.0,0.0
2023-01-01T07:31:00Z,0.0,0.0
2023-01-01T07:32:00Z,0.0,0.0
2023-01-01T07:33:00Z,0.0,0.0
2023-01-01T07:34:00Z,0.0,0.0
2023-01-01T07:35:00Z,0.0,0.0
2023-01-01T07:36:00Z,0.0,0.0
2023-01-01T07:37:00Z,0.0,0.0
2023-01-01T07:38:00Z,0.0,0.0
2023-01-01T07:39:00Z,0.0,0.0
2023-01-01T07:40:00Z,0.0,0.0
2023-01-01T07:41:00Z,0.0,0.0
2023-01-01T07:42:00Z,0.0,0.0
2023-01-01T07:43:00Z,0.0,0.0
2023-01-01T07:44:00Z,0.0,0.0
2023-01-01T07:45:00Z,0.0,0.0
2023-01-01T07:46:00Z,0.0,0.0
2023-01-01T07:47:00Z,0.0,0.0
2023-01-01T07:48:00Z,0.0,0.0
2023-01-01T07:49:00Z,0.0,0.0
2023-01-01T07:50:00Z,0.0,0.0
2023-01-01T07:51:00Z,0.0,0.0
2023-01-01T07:52:00Z,0.0,0.0
2023-01-01T07:53:00Z,0.0,0.0
2023-01-01T07:54:00Z,0.0,0.0
2023-01-01T07:55:00Z,0.0,0.0
2023-01-01T07:56:00Z,0.0,0.0
2023-01-01T07:57:00Z,0.0,0.0
2023-01-01T07:58:00Z,0.0,0.0
2023-01-01T07:59:00Z,0.0,0.0
2023-01-01T08:00:00Z,0.0,0.0
2023-01-01T08:01:00Z,0.0,0.0
2023-01-01T08:02:00Z,0.0,0.0
2023-01-01T08:03:00Z,0.0,0.0
2023-01-01T08:04:00Z,0.0,0.0
2023-01-01T08:05:00Z,0.0,0.0
2023-01-01T08:06:00Z,0.0,0.0
2023-01-01T08:07:00Z,0.0,0.0
2023-01-01T08:08:00Z,0.0,0.0
2023-01-01T08:09:00Z,0.0,0.0
2023-01-01T08:10:00Z,0.0,0.0
2023-01-01T08:11:00Z,0.0,0.0
2023-01-01T08:12:00Z,0.0,0.0
2023-01-01T08:13:00Z,0.0,0.0
2023-01-01T08:14:00Z,0.0,0.0
2023-01-01T08:15:00Z,0.0,0.0
2023-01-01T08:16:00Z,0.0,0.0
2023-01-01T08:17:00Z,0.0,0.0
2023-01-01T08:18:00Z,0.0,0.0
2023-01-01T08:19:00Z,0.0,0.0
2023-01-01T08:20:00Z,0.0,0.0
2023-01-01T08:21:00Z,0.0,0.0
2023-01-01T08:22:00Z,0.0,0.0
2023-01-01T08:23:00Z,0.0,0.0
2023-01-01T08:24:00Z,0.0,0.0
2023-01-01T08:25:00Z,0.0,0.0
2023-01-01T08:26:00Z,0.0,0.0
2023-01-01T08:27:00Z,0.0,0.0
2023-01-01T08:28:00Z,0.0,0.0
2023-01-01T08:29:00Z,0.0,0.0
2023-01-01T08:30:00Z,0.0058031080509311,0.0
2023-01-01T08:31:00Z,0.0069581796531809,0.0
2023-01-01T08:32:00Z,0.0,0.0
2023-01-01T08:33:00Z,0.0,0.0
2023-01-01T08:34:00Z,0.0,0.0
2023-01-01T08:35:00Z,0.0060741479220391,0.0
2023-01-01T08:36:00Z,0.0084336311953885,0.0
2023-01-01T08:37:00Z,0.0089718191988515,0.0
2023-01-01T08:38:00Z,0.0076758670750872,0.0
2023-01-01T08:39:00Z,0.005809890901414,0.0
2023-01-01T08:40:00Z,0.0,0.0
2023-01-01T08:41:00Z,0.0,0.0
2023-01-01T08:42:00Z,0.0,0.0
2023-01-01T08:43:00Z,0.0067270671672483,0.0
2023-01-01T08:44:00Z,0.0114928384088483,0.0
2023-01-01T08:45:00Z,0.0275762166402845,0.0
2023-01-01T08:46:00Z,0.035479280497683,0.0
2023-01-01T08:47:00Z,0.0353269593273972,0.0
2023-01-01T08:48:00Z,0.0333657705361101,0.0
2023-01-01T08:49:00Z,0.0296583792352153,0.0
2023-01-01T08:50:00Z,0.0295197928087723,0.0
2023-01-01T08:51:00Z,0.0276359268202817,0.0
2023-01-01T08:52:00Z,0.0391534346029437,0.0
2023-01-01T08:53:00Z,0.0514235802258853,0.0
2023-01-01T08:54:00Z,0.0579469855608848,0.0
2023-01-01T08:55:00Z,0.0683278358925458,0.0
2023-01-01T08:56:00Z,0.0764810607648471,0.0
2023-01-01T08:57:00Z,0.0716741827073216,0.0
2023-01-01T08:58:00Z,0.0660848063627708,0.0
2023-01-01T08:59:00Z,0.0808274735136205,0.0
2023-01-01T09:00:00Z,0.090891980829126,0.0
2023-01-01T09:01:00Z,0.0738197552641818,0.0
2023-01-01T09:02:00Z,0.0559426534242173,0.0
2023-01-01T09:03:00Z,0.0595494194055632,0.0
2023-01-01T09:04:00Z,0.0492034550777585,0.0
2023-01-01T09:05:00Z,0.0751458457582306,0.0
2023-01-01T09:06:00Z,0.148629952091388,0.0
2023-01-01T09:07:00Z,0.0813378914401658,0.0
2023-01-01T09:08:00Z,0.0934482044848819,0.0
2023-01-01T09:09:00Z,0.215393612289498,0.0
2023-01-01T09:10:00Z,0.239647301676472,0.0
2023-01-01T09:11:00Z,0.232924912024312,0.0
2023-01-01T09:12:00Z,0.325258254076412,0.0
2023-01-01T09:13:00Z,0.308520994226101,0.0
2023-01-01T09:14:00Z,0.280810295454189,0.0
2023-01-01T09:15:00Z,0.245293563680038,0.0
2023-01-01T09:16:00Z,0.171600935664577,0.0
2023-01-01T09:17:00Z,0.244993415545885,0.0
2023-01-01T09:18:00Z,0.330234003511892,0.002924215419402
2023-01-01T09:19:00Z,0.165611832498652,0.0033446195750691
2023-01-01T09:20:00Z,0.112409418366334,0.0032308830354092
2023-01-01T09:21:00Z,0.112623623185948,0.0028498091811125
2023-01-01T09:22:00Z,0.124355874790949,0.002640229829715
2023-01-01T09:23:00Z,0.128961440780993,0.0026404199180516
2023-01-01T09:24:00Z,0.152710255794637,0.0028725083985181
2023-01-01T09:25:00Z,0.15957090219155,0.003219381518357
2023-01-01T09:26:00Z,0.378561051024419,0.0041565810895801
2023-01-01T09:27:00Z,0.234444752576943,0.0047911089272665
2023-01-01T09:28:00Z,0.340092746394718,0.0053298267289732
2023-01-01T09:29:00Z,0.333683975708428,0.005396282426913
2023-01-01T09:30:00Z,0.353857298488559,0.0054885421128191
2023-01-01T09:31:00Z,0.396533620464151,0.0057053942843045
2023-01-01T09:32:00Z,0.404607784729587,0.0059647501521427
2023-01-01T09:33:00Z,0.396220715162799,0.0062398334365504
2023-01-01T09:34:00Z,0.304375381491213,0.0067388926202645
2023-01-01T09:35:00Z,0.331260383205872,0.0070882050296586
2023-01-01T09:36:00Z,0.318493944015301,0.0072252408997182
2023-01-01T09:37:00Z,0.202099666008739,0.0066916527323144
2023-01-01T09:38:00Z,0.19566541831275,0.0057486756872724
2023-01-01T09:39:00Z,0.196173917169379,0.0051752434374746
2023-01-01T09:40:00Z,0.269086656872233,0.0051095297282141
2023-01-01T09:41:00Z,0.188200360655376,0.0046413769590281
2023-01-01T09:42:00Z,0.104273187530014,0.0036143737275948
2023-01-01T09:43:00Z,0.109627194994404,0.0026807575773366
2023-01-01T09:44:00Z,0.0661884653392699,0.0018618105624947
2023-01-01T09:45:00Z,0.0361107489071843,0.0
2023-01-01T09:46:00Z,0.0584666932496798,0.0
2023-01-01T09:47:00Z,0.0522302101811301,0.0
